trans_id,trans_type_id,trans_name,trans_amt,trans_date,player_id,rem_type,rem_type_name
327901,1,Entry,40,4/18/2024,25706,2,Debit
327902,1,Entry,40,4/18/2024,37027,2,Debit
327904,1,Entry,40,4/18/2024,37027,2,Debit
327907,1,Entry,40,4/18/2024,37027,2,Debit
327914,1,Entry,40,4/18/2024,37027,2,Debit
327917,1,Entry,40,4/18/2024,37027,2,Debit
327935,1,Entry,40,4/18/2024,37027,2,Debit
327940,1,Entry,40,4/18/2024,37027,2,Debit
327944,1,Entry,40,4/18/2024,37027,2,Debit
327949,1,Entry,40,4/18/2024,37027,2,Debit
327961,1,Entry,40,4/18/2024,37027,2,Debit
327968,1,Entry,40,4/18/2024,37027,2,Debit
327991,1,Entry,40,4/18/2024,37027,2,Debit
328024,1,Entry,40,4/18/2024,24088,2,Debit
328025,1,Entry,40,4/18/2024,24088,2,Debit
328027,1,Entry,40,4/18/2024,24088,2,Debit
328028,1,Entry,40,4/18/2024,24088,2,Debit
328029,1,Entry,40,4/18/2024,24088,2,Debit
328030,1,Entry,40,4/18/2024,24088,2,Debit
328031,1,Entry,40,4/18/2024,24088,2,Debit
328032,1,Entry,40,4/18/2024,24088,2,Debit
328033,1,Entry,40,4/18/2024,24088,2,Debit
328034,1,Entry,40,4/18/2024,24088,2,Debit
328225,1,Entry,40,4/18/2024,24088,2,Debit
328226,1,Entry,40,4/18/2024,24088,2,Debit
328227,1,Entry,40,4/18/2024,24088,2,Debit
328228,1,Entry,40,4/18/2024,24088,2,Debit
328950,6,Online Deposit,40,4/18/2024,37808,1,Credit
328955,1,Entry,40,4/18/2024,37808,2,Debit
329152,6,Online Deposit,40,4/18/2024,37027,1,Credit
329161,1,Entry,40,4/18/2024,37027,2,Debit
329263,6,Online Deposit,500,4/18/2024,37027,1,Credit
329266,1,Entry,40,4/18/2024,37027,2,Debit
329275,1,Entry,40,4/18/2024,37027,2,Debit
329282,1,Entry,40,4/18/2024,37027,2,Debit
329286,1,Entry,40,4/18/2024,37027,2,Debit
329299,1,Entry,40,4/18/2024,37027,2,Debit
329313,1,Entry,40,4/18/2024,37027,2,Debit
329321,1,Entry,40,4/18/2024,37027,2,Debit
329326,1,Entry,40,4/18/2024,37027,2,Debit
329332,1,Entry,40,4/18/2024,37027,2,Debit
329336,1,Entry,40,4/18/2024,37027,2,Debit
329341,1,Entry,40,4/18/2024,37027,2,Debit
329347,1,Entry,40,4/18/2024,37027,2,Debit
329355,1,Entry,40,4/18/2024,37027,2,Debit
329499,6,Online Deposit,40,4/18/2024,37799,1,Credit
329509,1,Entry,40,4/18/2024,37799,2,Debit
329637,6,Online Deposit,40,4/18/2024,37561,1,Credit
329647,1,Entry,40,4/18/2024,37561,2,Debit
330664,1,Entry,40,4/18/2024,24085,2,Debit
330665,1,Entry,40,4/18/2024,24085,2,Debit
330666,1,Entry,40,4/18/2024,24085,2,Debit
330668,1,Entry,40,4/18/2024,24085,2,Debit
330669,1,Entry,40,4/18/2024,24085,2,Debit
330670,1,Entry,40,4/18/2024,24085,2,Debit
330671,1,Entry,40,4/18/2024,24085,2,Debit
330672,1,Entry,40,4/18/2024,24085,2,Debit
330673,1,Entry,40,4/18/2024,24085,2,Debit
330674,1,Entry,40,4/18/2024,24085,2,Debit
331191,6,Online Deposit,80,4/18/2024,24125,1,Credit
331348,1,Entry,40,4/18/2024,25135,2,Debit
331394,1,Entry,40,4/18/2024,24125,2,Debit
331588,1,Entry,40,4/18/2024,37769,2,Debit
332425,6,Online Deposit,40,4/18/2024,25414,1,Credit
332428,1,Entry,40,4/18/2024,25414,2,Debit
332463,1,Entry,40,4/18/2024,37667,2,Debit
332487,1,Entry,40,4/18/2024,37667,2,Debit
332537,1,Entry,40,4/18/2024,37282,2,Debit
332538,1,Entry,40,4/18/2024,37282,2,Debit
332559,6,Online Deposit,100,4/18/2024,37583,1,Credit
332563,1,Entry,40,4/18/2024,37583,2,Debit
332564,1,Entry,40,4/18/2024,37583,2,Debit
332588,1,Entry,40,4/18/2024,37371,2,Debit
332624,1,Entry,40,4/18/2024,37371,2,Debit
332687,1,Entry,40,4/18/2024,37562,2,Debit
332688,1,Entry,40,4/18/2024,37562,2,Debit
332800,1,Entry,40,4/18/2024,36966,2,Debit
333254,6,Online Deposit,20,4/18/2024,37252,1,Credit
333256,1,Entry,40,4/18/2024,37252,2,Debit
333310,6,Online Deposit,100,4/18/2024,37257,1,Credit
333314,1,Entry,40,4/18/2024,37257,2,Debit
333315,1,Entry,40,4/18/2024,37257,2,Debit
333477,1,Entry,40,4/18/2024,24088,2,Debit
333478,1,Entry,40,4/18/2024,24088,2,Debit
333479,1,Entry,40,4/18/2024,24088,2,Debit
333480,1,Entry,40,4/18/2024,24088,2,Debit
333481,1,Entry,40,4/18/2024,24088,2,Debit
333482,1,Entry,40,4/18/2024,24088,2,Debit
333483,1,Entry,40,4/18/2024,24088,2,Debit
333484,1,Entry,40,4/18/2024,24088,2,Debit
333485,1,Entry,40,4/18/2024,24088,2,Debit
333486,1,Entry,40,4/18/2024,24088,2,Debit
333493,1,Entry,40,4/18/2024,24088,2,Debit
333494,1,Entry,40,4/18/2024,24088,2,Debit
333496,1,Entry,40,4/18/2024,24088,2,Debit
333498,1,Entry,40,4/18/2024,24088,2,Debit
333500,1,Entry,40,4/18/2024,24088,2,Debit
333503,1,Entry,40,4/18/2024,24088,2,Debit
333505,1,Entry,40,4/18/2024,24088,2,Debit
333507,1,Entry,40,4/18/2024,24088,2,Debit
333510,1,Entry,40,4/18/2024,24088,2,Debit
333513,1,Entry,40,4/18/2024,24088,2,Debit
333708,1,Entry,40,4/18/2024,24679,2,Debit
333709,1,Entry,40,4/18/2024,24679,2,Debit
333710,1,Entry,40,4/18/2024,24679,2,Debit
333711,1,Entry,40,4/18/2024,24679,2,Debit
333712,1,Entry,40,4/18/2024,24679,2,Debit
333753,6,Online Deposit,400,4/18/2024,37181,1,Credit
333758,1,Entry,40,4/18/2024,37181,2,Debit
333759,1,Entry,40,4/18/2024,37181,2,Debit
333760,1,Entry,40,4/18/2024,37181,2,Debit
333761,1,Entry,40,4/18/2024,37181,2,Debit
333762,1,Entry,40,4/18/2024,37181,2,Debit
333763,1,Entry,40,4/18/2024,37181,2,Debit
333764,1,Entry,40,4/18/2024,37181,2,Debit
333767,1,Entry,40,4/18/2024,37181,2,Debit
333768,1,Entry,40,4/18/2024,37181,2,Debit
333769,1,Entry,40,4/18/2024,37181,2,Debit
333848,1,Entry,40,4/18/2024,37615,2,Debit
333912,1,Entry,40,4/18/2024,24679,2,Debit
333913,1,Entry,40,4/18/2024,24679,2,Debit
333914,1,Entry,40,4/18/2024,24679,2,Debit
333916,1,Entry,40,4/18/2024,24679,2,Debit
333917,1,Entry,40,4/18/2024,24679,2,Debit
333962,1,Entry,40,4/18/2024,37198,2,Debit
333967,1,Entry,40,4/18/2024,37615,2,Debit
333968,1,Entry,40,4/18/2024,37615,2,Debit
334272,1,Entry,40,4/18/2024,37100,2,Debit
334273,1,Entry,40,4/18/2024,37100,2,Debit
334274,1,Entry,40,4/18/2024,37100,2,Debit
334276,1,Entry,40,4/18/2024,37100,2,Debit
334277,1,Entry,40,4/18/2024,37100,2,Debit
334477,1,Entry,40,4/18/2024,37498,2,Debit
334805,1,Entry,40,4/18/2024,36952,2,Debit
335004,1,Entry,40,4/18/2024,37761,2,Debit
335430,1,Entry,40,4/18/2024,37239,2,Debit
335431,1,Entry,40,4/18/2024,37239,2,Debit
335692,1,Entry,40,4/18/2024,37537,2,Debit
335781,6,Online Deposit,40,4/18/2024,37158,1,Credit
335791,1,Entry,40,4/18/2024,37158,2,Debit
336506,6,Online Deposit,40,4/18/2024,37136,1,Credit
336639,1,Entry,40,4/18/2024,37136,2,Debit
336779,1,Entry,40,4/18/2024,28271,2,Debit
337065,1,Entry,40,4/18/2024,25142,2,Debit
337133,4,Withdrawl Request,60,4/18/2024,25142,2,Debit
337404,1,Entry,40,4/18/2024,24052,2,Debit
337405,1,Entry,40,4/18/2024,24052,2,Debit
337435,1,Entry,40,4/18/2024,24679,2,Debit
337437,1,Entry,40,4/18/2024,37655,2,Debit
337438,1,Entry,40,4/18/2024,37655,2,Debit
337439,1,Entry,40,4/18/2024,37655,2,Debit
337440,1,Entry,40,4/18/2024,37655,2,Debit
337441,1,Entry,40,4/18/2024,37655,2,Debit
337442,1,Entry,40,4/18/2024,37655,2,Debit
337443,1,Entry,40,4/18/2024,37655,2,Debit
337471,6,Online Deposit,40,4/18/2024,37033,1,Credit
337544,1,Entry,40,4/18/2024,37033,2,Debit
337624,1,Entry,40,4/18/2024,24088,2,Debit
337626,1,Entry,40,4/18/2024,24088,2,Debit
337627,1,Entry,40,4/18/2024,24088,2,Debit
337628,1,Entry,40,4/18/2024,24088,2,Debit
337629,1,Entry,40,4/18/2024,24088,2,Debit
337630,1,Entry,40,4/18/2024,24088,2,Debit
337631,1,Entry,40,4/18/2024,24088,2,Debit
337641,1,Entry,40,4/18/2024,24088,2,Debit
337642,1,Entry,40,4/18/2024,24088,2,Debit
337643,1,Entry,40,4/18/2024,24088,2,Debit
337644,1,Entry,40,4/18/2024,24088,2,Debit
337645,1,Entry,40,4/18/2024,24088,2,Debit
337646,1,Entry,40,4/18/2024,24088,2,Debit
337647,1,Entry,40,4/18/2024,24088,2,Debit
337650,1,Entry,40,4/18/2024,24088,2,Debit
337656,1,Entry,40,4/18/2024,24088,2,Debit
337658,1,Entry,40,4/18/2024,24088,2,Debit
337659,1,Entry,40,4/18/2024,24088,2,Debit
337660,1,Entry,40,4/18/2024,24088,2,Debit
337661,1,Entry,40,4/18/2024,24088,2,Debit
337662,1,Entry,40,4/18/2024,24088,2,Debit
337663,1,Entry,40,4/18/2024,24088,2,Debit
337664,1,Entry,40,4/18/2024,24088,2,Debit
337665,1,Entry,40,4/18/2024,24088,2,Debit
337756,6,Online Deposit,120,4/18/2024,37691,1,Credit
337770,1,Entry,40,4/18/2024,37691,2,Debit
337790,1,Entry,40,4/18/2024,37691,2,Debit
337797,1,Entry,40,4/18/2024,37691,2,Debit
337906,1,Entry,40,4/18/2024,24679,2,Debit
337908,1,Entry,40,4/18/2024,24679,2,Debit
337909,1,Entry,40,4/18/2024,24679,2,Debit
338045,1,Entry,40,4/18/2024,24679,2,Debit
338048,1,Entry,40,4/18/2024,24679,2,Debit
338050,1,Entry,40,4/18/2024,24679,2,Debit
338052,1,Entry,40,4/18/2024,24679,2,Debit
338054,1,Entry,40,4/18/2024,24679,2,Debit
338376,1,Entry,40,4/18/2024,37559,2,Debit
338551,1,Entry,40,4/18/2024,25158,2,Debit
338834,1,Entry,40,4/18/2024,37221,2,Debit
338835,1,Entry,40,4/18/2024,37221,2,Debit
338836,1,Entry,40,4/18/2024,37221,2,Debit
338837,1,Entry,40,4/18/2024,37221,2,Debit
338838,1,Entry,40,4/18/2024,37221,2,Debit
339202,4,Withdrawl Request,300,4/18/2024,37144,2,Debit
339355,6,Online Deposit,400,4/18/2024,37144,1,Credit
339501,1,Entry,40,4/18/2024,37144,2,Debit
339502,1,Entry,40,4/18/2024,37144,2,Debit
339505,1,Entry,40,4/18/2024,37144,2,Debit
339506,1,Entry,40,4/18/2024,37144,2,Debit
339508,1,Entry,40,4/18/2024,37144,2,Debit
339509,1,Entry,40,4/18/2024,37144,2,Debit
339510,1,Entry,40,4/18/2024,37144,2,Debit
339511,1,Entry,40,4/18/2024,37144,2,Debit
339512,1,Entry,40,4/18/2024,37144,2,Debit
339513,1,Entry,40,4/18/2024,37144,2,Debit
339524,6,Online Deposit,40,4/18/2024,37304,1,Credit
339525,1,Entry,40,4/18/2024,37304,2,Debit
339734,6,Online Deposit,60,4/18/2024,37304,1,Credit
339762,4,Withdrawl Request,100,4/18/2024,37006,2,Debit
339833,1,Entry,40,4/18/2024,25706,2,Debit
339834,1,Entry,40,4/18/2024,25706,2,Debit
339835,1,Entry,40,4/18/2024,25706,2,Debit
339836,1,Entry,40,4/18/2024,25706,2,Debit
339837,1,Entry,40,4/18/2024,25706,2,Debit
339838,1,Entry,40,4/18/2024,25706,2,Debit
339839,1,Entry,40,4/18/2024,25706,2,Debit
339840,1,Entry,40,4/18/2024,25706,2,Debit
339841,1,Entry,40,4/18/2024,25706,2,Debit
339842,1,Entry,40,4/18/2024,25706,2,Debit
340045,1,Entry,40,4/18/2024,37058,2,Debit
340046,1,Entry,40,4/18/2024,37058,2,Debit
340047,1,Entry,40,4/18/2024,37058,2,Debit
340048,1,Entry,40,4/18/2024,37058,2,Debit
340049,1,Entry,40,4/18/2024,37058,2,Debit
340050,1,Entry,40,4/18/2024,37058,2,Debit
340053,1,Entry,40,4/18/2024,37058,2,Debit
340055,1,Entry,40,4/18/2024,37058,2,Debit
340057,1,Entry,40,4/18/2024,37058,2,Debit
340060,1,Entry,40,4/18/2024,37058,2,Debit
340067,1,Entry,40,4/18/2024,37058,2,Debit
340068,1,Entry,40,4/18/2024,37058,2,Debit
340069,1,Entry,40,4/18/2024,37058,2,Debit
340070,1,Entry,40,4/18/2024,37058,2,Debit
340071,1,Entry,40,4/18/2024,37058,2,Debit
340172,6,Online Deposit,40,4/18/2024,37418,1,Credit
340254,1,Entry,40,4/18/2024,24679,2,Debit
340257,1,Entry,40,4/18/2024,24679,2,Debit
340258,1,Entry,40,4/18/2024,24679,2,Debit
340307,1,Entry,40,4/18/2024,37332,2,Debit
340309,1,Entry,40,4/18/2024,37332,2,Debit
340310,1,Entry,40,4/18/2024,37332,2,Debit
340311,1,Entry,40,4/18/2024,37332,2,Debit
340350,4,Withdrawl Request,200,4/18/2024,37332,2,Debit
340655,6,Online Deposit,50,4/18/2024,37288,1,Credit
340666,1,Entry,40,4/18/2024,37288,2,Debit
341182,6,Online Deposit,400,4/18/2024,36982,1,Credit
341184,1,Entry,40,4/18/2024,36982,2,Debit
341185,1,Entry,40,4/18/2024,36982,2,Debit
341186,1,Entry,40,4/18/2024,36982,2,Debit
341187,1,Entry,40,4/18/2024,36982,2,Debit
341188,1,Entry,40,4/18/2024,36982,2,Debit
341189,1,Entry,40,4/18/2024,36982,2,Debit
341190,1,Entry,40,4/18/2024,36982,2,Debit
341191,1,Entry,40,4/18/2024,36982,2,Debit
341192,1,Entry,40,4/18/2024,36982,2,Debit
341193,1,Entry,40,4/18/2024,36982,2,Debit
341323,6,Online Deposit,50,4/18/2024,36629,1,Credit
341334,1,Entry,40,4/18/2024,36629,2,Debit
341386,1,Entry,40,4/18/2024,24088,2,Debit
341387,1,Entry,40,4/18/2024,24088,2,Debit
341388,1,Entry,40,4/18/2024,24088,2,Debit
341389,1,Entry,40,4/18/2024,24088,2,Debit
341391,1,Entry,40,4/18/2024,24088,2,Debit
341392,1,Entry,40,4/18/2024,24088,2,Debit
341393,1,Entry,40,4/18/2024,24088,2,Debit
341394,1,Entry,40,4/18/2024,24088,2,Debit
341395,1,Entry,40,4/18/2024,24088,2,Debit
341618,1,Entry,40,4/18/2024,37795,2,Debit
341619,1,Entry,40,4/18/2024,37795,2,Debit
341620,1,Entry,40,4/18/2024,37795,2,Debit
341621,1,Entry,40,4/18/2024,37795,2,Debit
341622,1,Entry,40,4/18/2024,37795,2,Debit
341623,1,Entry,40,4/18/2024,37795,2,Debit
341624,1,Entry,40,4/18/2024,37795,2,Debit
341625,1,Entry,40,4/18/2024,37795,2,Debit
341626,1,Entry,40,4/18/2024,37795,2,Debit
341627,1,Entry,40,4/18/2024,37795,2,Debit
342000,6,Online Deposit,600,4/18/2024,37024,1,Credit
342150,1,Entry,40,4/18/2024,37504,2,Debit
342157,1,Entry,40,4/18/2024,37024,2,Debit
342158,1,Entry,40,4/18/2024,37024,2,Debit
342159,1,Entry,40,4/18/2024,37024,2,Debit
342160,1,Entry,40,4/18/2024,37024,2,Debit
342161,1,Entry,40,4/18/2024,37024,2,Debit
342162,1,Entry,40,4/18/2024,37024,2,Debit
342163,1,Entry,40,4/18/2024,37024,2,Debit
342164,1,Entry,40,4/18/2024,37024,2,Debit
342165,1,Entry,40,4/18/2024,37024,2,Debit
342166,1,Entry,40,4/18/2024,37024,2,Debit
342190,1,Entry,40,4/18/2024,37024,2,Debit
342191,1,Entry,40,4/18/2024,37024,2,Debit
342192,1,Entry,40,4/18/2024,37024,2,Debit
342193,1,Entry,40,4/18/2024,37024,2,Debit
342194,1,Entry,40,4/18/2024,37024,2,Debit
342238,1,Entry,40,4/18/2024,37504,2,Debit
342740,1,Entry,40,4/18/2024,37619,2,Debit
342741,1,Entry,40,4/18/2024,37619,2,Debit
342742,1,Entry,40,4/18/2024,37619,2,Debit
342743,1,Entry,40,4/18/2024,37619,2,Debit
342744,1,Entry,40,4/18/2024,37619,2,Debit
342807,4,Withdrawl Request,200,4/18/2024,37619,2,Debit
342900,6,Online Deposit,40,4/18/2024,37024,1,Credit
343134,1,Entry,40,4/18/2024,37795,2,Debit
343665,6,Online Deposit,50,4/18/2024,34112,1,Credit
343881,6,Online Deposit,160,4/18/2024,26860,1,Credit
344332,6,Online Deposit,160,4/18/2024,27875,1,Credit
344350,1,Entry,40,4/18/2024,25080,2,Debit
344351,1,Entry,40,4/18/2024,25080,2,Debit
344378,1,Entry,40,4/18/2024,37366,2,Debit
344598,1,Entry,40,4/18/2024,37766,2,Debit
344821,6,Online Deposit,100,4/18/2024,37691,1,Credit
344918,1,Entry,40,4/18/2024,37504,2,Debit
344982,6,Online Deposit,200,4/18/2024,37343,1,Credit
345784,6,Online Deposit,200,4/18/2024,27875,1,Credit
345941,1,Entry,40,4/18/2024,24070,2,Debit
346036,1,Entry,40,4/18/2024,37302,2,Debit
346037,1,Entry,40,4/18/2024,37302,2,Debit
346133,1,Entry,40,4/18/2024,37333,2,Debit
346137,1,Entry,40,4/18/2024,37333,2,Debit
346138,1,Entry,40,4/18/2024,37333,2,Debit
346277,1,Entry,40,4/18/2024,37602,2,Debit
346288,1,Entry,40,4/18/2024,25126,2,Debit
346298,1,Entry,40,4/18/2024,37602,2,Debit
346337,4,Withdrawl Request,160,4/18/2024,37719,2,Debit
346473,1,Entry,40,4/18/2024,37468,2,Debit
346550,1,Entry,40,4/18/2024,25064,2,Debit
346559,1,Entry,40,4/18/2024,25064,2,Debit
346562,1,Entry,40,4/18/2024,25064,2,Debit
346563,1,Entry,40,4/18/2024,25064,2,Debit
346598,7,Withdrawal Refund,100,4/18/2024,37033,1,Credit
346607,7,Withdrawal Refund,100,4/18/2024,37033,1,Credit
346888,6,Online Deposit,20,4/18/2024,37512,1,Credit
346898,1,Entry,40,4/18/2024,37512,2,Debit
346899,1,Entry,40,4/18/2024,37512,2,Debit
347087,1,Entry,40,4/18/2024,37393,2,Debit
347088,1,Entry,40,4/18/2024,37393,2,Debit
347089,1,Entry,40,4/18/2024,37393,2,Debit
347090,1,Entry,40,4/18/2024,37393,2,Debit
347091,1,Entry,40,4/18/2024,37393,2,Debit
347398,7,Withdrawal Refund,200,4/18/2024,37165,1,Credit
347607,1,Entry,40,4/18/2024,37205,2,Debit
347608,1,Entry,40,4/18/2024,37205,2,Debit
347717,1,Entry,40,4/18/2024,24679,2,Debit
347719,1,Entry,40,4/18/2024,24679,2,Debit
347720,1,Entry,40,4/18/2024,24679,2,Debit
347721,1,Entry,40,4/18/2024,24679,2,Debit
347722,1,Entry,40,4/18/2024,24679,2,Debit
347945,4,Withdrawl Request,100,4/18/2024,37596,2,Debit
348384,6,Online Deposit,80,4/18/2024,25170,1,Credit
348422,6,Online Deposit,400,4/18/2024,27327,1,Credit
348937,1,Entry,40,4/18/2024,37759,2,Debit
349158,6,Online Deposit,100,4/18/2024,37520,1,Credit
349162,1,Entry,40,4/18/2024,37520,2,Debit
349204,1,Entry,40,4/18/2024,37520,2,Debit
349471,1,Entry,40,4/18/2024,37810,2,Debit
349756,6,Online Deposit,50,4/18/2024,36950,1,Credit
349890,1,Entry,40,4/18/2024,36950,2,Debit
349968,1,Entry,40,4/18/2024,25706,2,Debit
349969,1,Entry,40,4/18/2024,25706,2,Debit
349970,1,Entry,40,4/18/2024,25706,2,Debit
349971,1,Entry,40,4/18/2024,25706,2,Debit
349972,1,Entry,40,4/18/2024,25706,2,Debit
349973,1,Entry,40,4/18/2024,25706,2,Debit
349974,1,Entry,40,4/18/2024,25706,2,Debit
349975,1,Entry,40,4/18/2024,25706,2,Debit
349976,1,Entry,40,4/18/2024,25706,2,Debit
349977,1,Entry,40,4/18/2024,25706,2,Debit
350076,1,Entry,40,4/18/2024,25170,2,Debit
350086,1,Entry,40,4/18/2024,25706,2,Debit
350087,1,Entry,40,4/18/2024,25706,2,Debit
350088,1,Entry,40,4/18/2024,25706,2,Debit
350089,1,Entry,40,4/18/2024,25706,2,Debit
350090,1,Entry,40,4/18/2024,25706,2,Debit
350091,1,Entry,40,4/18/2024,25706,2,Debit
350092,1,Entry,40,4/18/2024,25706,2,Debit
350093,1,Entry,40,4/18/2024,25706,2,Debit
350096,1,Entry,40,4/18/2024,25706,2,Debit
350097,1,Entry,40,4/18/2024,25706,2,Debit
350099,1,Entry,40,4/18/2024,24088,2,Debit
350100,1,Entry,40,4/18/2024,24088,2,Debit
350137,1,Entry,40,4/18/2024,37290,2,Debit
350141,1,Entry,40,4/18/2024,24679,2,Debit
350144,1,Entry,40,4/18/2024,24679,2,Debit
350146,1,Entry,40,4/18/2024,24679,2,Debit
350331,1,Entry,40,4/18/2024,37347,2,Debit
350353,1,Entry,40,4/18/2024,37347,2,Debit
350547,6,Online Deposit,80,4/18/2024,36970,1,Credit
350548,6,Online Deposit,160,4/18/2024,37647,1,Credit
350551,1,Entry,40,4/18/2024,36970,2,Debit
350552,1,Entry,40,4/18/2024,36970,2,Debit
350681,6,Online Deposit,120,4/18/2024,37504,1,Credit
350696,1,Entry,40,4/18/2024,37225,2,Debit
350742,1,Entry,40,4/18/2024,37225,2,Debit
350827,1,Entry,40,4/18/2024,37504,2,Debit
350863,1,Entry,40,4/18/2024,25109,2,Debit
350889,1,Entry,40,4/18/2024,25109,2,Debit
350994,1,Entry,40,4/18/2024,24052,2,Debit
351040,1,Entry,40,4/18/2024,37366,2,Debit
351272,1,Entry,40,4/18/2024,24679,2,Debit
351273,1,Entry,40,4/18/2024,24679,2,Debit
351275,1,Entry,40,4/18/2024,24679,2,Debit
351317,1,Entry,40,4/18/2024,37003,2,Debit
351320,1,Entry,40,4/18/2024,37003,2,Debit
351328,1,Entry,40,4/18/2024,37003,2,Debit
351353,1,Entry,40,4/18/2024,37738,2,Debit
351441,1,Entry,40,4/18/2024,37602,2,Debit
351930,1,Entry,40,4/18/2024,37504,2,Debit
351931,1,Entry,40,4/18/2024,37504,2,Debit
351965,4,Withdrawl Request,30,4/18/2024,25170,2,Debit
351970,6,Online Deposit,500,4/18/2024,37399,1,Credit
351975,1,Entry,40,4/18/2024,37399,2,Debit
351976,1,Entry,40,4/18/2024,37399,2,Debit
351977,1,Entry,40,4/18/2024,37399,2,Debit
351978,1,Entry,40,4/18/2024,37399,2,Debit
351979,1,Entry,40,4/18/2024,37399,2,Debit
351980,1,Entry,40,4/18/2024,37399,2,Debit
351981,1,Entry,40,4/18/2024,37399,2,Debit
351982,1,Entry,40,4/18/2024,37399,2,Debit
351983,1,Entry,40,4/18/2024,37399,2,Debit
351984,1,Entry,40,4/18/2024,37399,2,Debit
352142,1,Entry,40,4/18/2024,37348,2,Debit
352150,6,Online Deposit,200,4/18/2024,37103,1,Credit
352151,1,Entry,40,4/18/2024,37348,2,Debit
352153,1,Entry,40,4/18/2024,37103,2,Debit
352154,1,Entry,40,4/18/2024,37103,2,Debit
352155,1,Entry,40,4/18/2024,37103,2,Debit
352157,1,Entry,40,4/18/2024,37103,2,Debit
352158,1,Entry,40,4/18/2024,37103,2,Debit
352172,6,Online Deposit,100,4/18/2024,37252,1,Credit
352654,4,Withdrawl Request,100,4/18/2024,37100,2,Debit
352873,1,Entry,40,4/18/2024,37455,2,Debit
353053,6,Online Deposit,40,4/18/2024,36421,1,Credit
353075,1,Entry,40,4/18/2024,36421,2,Debit
353095,1,Entry,40,4/18/2024,37515,2,Debit
353106,1,Entry,40,4/18/2024,24679,2,Debit
353107,1,Entry,40,4/18/2024,24679,2,Debit
353131,1,Entry,40,4/18/2024,25706,2,Debit
353132,1,Entry,40,4/18/2024,25706,2,Debit
353133,1,Entry,40,4/18/2024,25706,2,Debit
353134,1,Entry,40,4/18/2024,25706,2,Debit
353135,1,Entry,40,4/18/2024,25706,2,Debit
353136,1,Entry,40,4/18/2024,25706,2,Debit
353137,1,Entry,40,4/18/2024,25706,2,Debit
353305,6,Online Deposit,100,4/18/2024,37047,1,Credit
353589,6,Online Deposit,40,4/18/2024,34690,1,Credit
353610,6,Online Deposit,1000,4/18/2024,25706,1,Credit
353616,1,Entry,40,4/18/2024,25706,2,Debit
353617,1,Entry,40,4/18/2024,25706,2,Debit
353618,1,Entry,40,4/18/2024,25706,2,Debit
353619,1,Entry,40,4/18/2024,25706,2,Debit
353620,1,Entry,40,4/18/2024,25706,2,Debit
353648,1,Entry,40,4/18/2024,37670,2,Debit
353650,1,Entry,40,4/18/2024,25706,2,Debit
353651,1,Entry,40,4/18/2024,25706,2,Debit
353652,1,Entry,40,4/18/2024,25706,2,Debit
353653,1,Entry,40,4/18/2024,25706,2,Debit
353654,1,Entry,40,4/18/2024,25706,2,Debit
353655,1,Entry,40,4/18/2024,25706,2,Debit
353656,1,Entry,40,4/18/2024,25706,2,Debit
353657,1,Entry,40,4/18/2024,25706,2,Debit
353658,1,Entry,40,4/18/2024,25706,2,Debit
353659,1,Entry,40,4/18/2024,25706,2,Debit
353674,1,Entry,40,4/18/2024,37670,2,Debit
353831,6,Online Deposit,1000,4/18/2024,25706,1,Credit
353883,1,Entry,40,4/18/2024,25706,2,Debit
353884,1,Entry,40,4/18/2024,25706,2,Debit
353886,1,Entry,40,4/18/2024,25706,2,Debit
353887,1,Entry,40,4/18/2024,25706,2,Debit
353888,1,Entry,40,4/18/2024,25706,2,Debit
353889,1,Entry,40,4/18/2024,25706,2,Debit
353890,1,Entry,40,4/18/2024,25706,2,Debit
353891,1,Entry,40,4/18/2024,25706,2,Debit
353892,1,Entry,40,4/18/2024,25706,2,Debit
353893,1,Entry,40,4/18/2024,25706,2,Debit
354174,1,Entry,40,4/18/2024,37061,2,Debit
354175,1,Entry,40,4/18/2024,37061,2,Debit
354176,1,Entry,40,4/18/2024,37061,2,Debit
354178,1,Entry,40,4/18/2024,37061,2,Debit
354196,1,Entry,40,4/18/2024,37061,2,Debit
354197,1,Entry,40,4/18/2024,37061,2,Debit
354299,1,Entry,40,4/18/2024,25706,2,Debit
354300,1,Entry,40,4/18/2024,25706,2,Debit
354301,1,Entry,40,4/18/2024,25706,2,Debit
354303,1,Entry,40,4/18/2024,25706,2,Debit
354304,1,Entry,40,4/18/2024,25706,2,Debit
354305,1,Entry,40,4/18/2024,25706,2,Debit
354306,1,Entry,40,4/18/2024,25706,2,Debit
354307,1,Entry,40,4/18/2024,25706,2,Debit
354308,1,Entry,40,4/18/2024,25706,2,Debit
354309,1,Entry,40,4/18/2024,25706,2,Debit
354521,6,Online Deposit,1000,4/18/2024,25706,1,Credit
354646,1,Entry,40,4/18/2024,25706,2,Debit
354647,1,Entry,40,4/18/2024,25706,2,Debit
354648,1,Entry,40,4/18/2024,25706,2,Debit
354649,1,Entry,40,4/18/2024,25706,2,Debit
354650,1,Entry,40,4/18/2024,25706,2,Debit
354651,1,Entry,40,4/18/2024,25706,2,Debit
354652,1,Entry,40,4/18/2024,25706,2,Debit
354653,1,Entry,40,4/18/2024,25706,2,Debit
354654,1,Entry,40,4/18/2024,25706,2,Debit
354655,1,Entry,40,4/18/2024,25706,2,Debit
354864,1,Entry,40,4/18/2024,25706,2,Debit
